econ_ideology,social_ideology,partisan_lean,partisan_strength,turnout_propensity,gender,educ,race,urban_rural
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,1,1,1,1
0.0,1.0,-1.0,1.0,0.97,2,2,3,2
-0.5,-1.0,-1.0,1.0,0.97,2,6,1,2
-1.0,-0.42387691204214034,-1.0,1.0,0.97,2,6,6,1
-1.0,1.0,-1.0,1.0,0.97,1,2,2,1
0.0,-0.9431530538829485,0.3333333333333333,0.3333333333333333,0.97,1,5,1,3
0.0,-0.14716742544311917,0.0,0.0,0.27,1,3,3,2
-1.0,-0.8995387369201736,-1.0,1.0,0.9600000000000001,2,6,1,2
1.0,-0.4038135111626472,1.0,1.0,0.57,1,3,1,4
-1.0,1.0,-0.6666666666666666,0.6666666666666666,0.32999999999999996,2,1,1,2
-1.0,0.4484234684177601,-0.3333333333333333,0.3333333333333333,0.35,2,2,1,3
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,1
0.5,-0.8709616783512703,0.0,0.0,0.44999999999999996,1,5,1,2
-1.0,0.7716642957970666,0.0,0.0,0.8500000000000001,1,3,2,1
0.0,0.37137942015669406,0.0,0.0,0.44999999999999996,2,2,1,2
1.0,0.2624035712979671,0.3333333333333333,0.3333333333333333,0.97,1,5,1,3
1.0,1.0,1.0,1.0,0.97,1,2,3,1
-1.0,1.0,-1.0,1.0,0.97,1,2,2,1
-0.5,-0.8361311196066354,-1.0,1.0,0.97,1,6,1,3
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.97,2,5,1,1
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,2,5,1,2
0.0,1.0,0.0,0.0,0.26,1,1,3,1
-1.0,-0.6686955437981426,-0.3333333333333333,0.3333333333333333,0.35,3,2,1,4
0.0,-1.0,0.0,0.0,0.89,2,6,8,2
0.0,-0.49944291071750135,-1.0,1.0,0.97,1,6,3,1
0.5,1.0,0.3333333333333333,0.3333333333333333,0.9,1,1,1,2
0.0,-1.0,-1.0,1.0,0.97,2,4,6,4
-0.5,1.0,-1.0,1.0,0.97,1,2,2,2
-0.5,-1.0,-1.0,1.0,0.97,2,5,1,4
-0.5,-1.0,-1.0,1.0,0.97,2,5,1,4
-1.0,1.0,-1.0,1.0,0.57,2,2,3,1
-0.5,-0.24307947510649908,-0.3333333333333333,0.3333333333333333,0.97,1,5,1,3
0.5,0.8450638026915662,0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
-0.5,1.0,-0.3333333333333333,0.3333333333333333,0.37999999999999995,1,3,1,2
0.5,0.0021279157482173095,1.0,1.0,0.97,1,3,1,2
0.0,1.0,0.0,0.0,0.93,2,1,3,1
0.5,0.80794514766176,1.0,1.0,0.57,2,3,1,1
0.5,-0.7194032697143697,0.3333333333333333,0.3333333333333333,0.97,2,5,4,2
-1.0,0.20684458097598357,-0.3333333333333333,0.3333333333333333,0.91,1,5,4,1
-0.5,-0.16202200876770254,-0.6666666666666666,0.6666666666666666,0.32999999999999996,2,3,1,3
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,6,1,2
1.0,-1.0,0.0,0.0,0.93,2,5,7,1
0.0,1.0,0.0,0.0,0.44999999999999996,1,3,1,2
-1.0,1.0,-1.0,1.0,0.97,2,2,1,2
0.0,1.0,0.6666666666666666,0.6666666666666666,0.89,1,3,4,2
0.0,-0.07426357043641683,-0.6666666666666666,0.6666666666666666,0.5299999999999999,2,4,1,2
1.0,0.6427240764899106,1.0,1.0,0.42,1,2,1,1
0.0,0.2569865090296114,0.6666666666666666,0.6666666666666666,0.97,2,2,1,3
0.0,0.36303890745315914,0.6666666666666666,0.6666666666666666,0.4099999999999999,1,4,1,1
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.97,1,5,1,2
0.5,0.9209270572885797,0.3333333333333333,0.3333333333333333,0.97,1,2,1,4
0.5,0.20661958859657822,1.0,1.0,0.97,2,5,1,3
-1.0,-0.2961413643688071,-1.0,1.0,0.97,2,5,1,2
0.5,0.35133481105377135,-1.0,1.0,0.97,2,4,1,1
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.97,2,6,2,4
0.5,0.7470101410187587,0.6666666666666666,0.6666666666666666,0.97,1,4,1,2
0.5,-0.8691859360523477,0.6666666666666666,0.6666666666666666,0.91,2,4,1,4
0.0,1.0,0.0,0.0,0.39,1,2,5,1
-1.0,-0.7768608404428914,-1.0,1.0,0.97,2,6,4,2
-1.0,1.0,-1.0,1.0,0.97,2,1,3,1
-1.0,-0.47017028739842576,-1.0,1.0,0.93,1,5,1,2
0.0,-0.2801536816789124,0.6666666666666666,0.6666666666666666,0.32999999999999996,2,2,2,3
1.0,1.0,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,2,1,1
0.5,0.00039254835680580734,0.6666666666666666,0.6666666666666666,0.97,2,2,1,4
-0.5,-0.782981432800974,-1.0,1.0,0.97,2,5,1,4
1.0,0.31155840262972256,1.0,1.0,0.97,2,3,1,2
-0.5,-1.0,-1.0,1.0,0.9500000000000001,1,6,1,3
0.5,-1.0,1.0,1.0,0.97,1,5,1,4
-1.0,-0.6305703434597035,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,2
0.5,-0.8869419804716728,1.0,1.0,0.86,1,3,1,4
-0.5,-0.3806311949022215,-1.0,1.0,0.97,2,5,1,1
0.0,-0.6068882006842519,-1.0,1.0,0.9500000000000001,2,6,1,1
-0.5,-0.3633598925995333,-1.0,1.0,0.97,2,3,1,4
-1.0,-1.0,-1.0,1.0,0.91,2,5,1,1
0.0,0.2358379744799463,-1.0,1.0,0.97,1,4,3,1
-0.5,-0.12970363577897734,-0.6666666666666666,0.6666666666666666,0.5299999999999999,2,5,2,2
0.5,1.0,1.0,1.0,0.9600000000000001,2,2,1,1
0.0,-0.06279071918302848,0.0,0.0,0.44999999999999996,1,2,1,4
1.0,0.5024630715720285,0.3333333333333333,0.3333333333333333,0.41,1,3,1,2
-0.5,0.8332738369712602,-1.0,1.0,0.97,2,2,2,2
-1.0,-0.666347435013842,-1.0,1.0,0.97,1,5,1,1
0.0,0.8803324415002605,-1.0,1.0,0.44,1,2,2,2
-0.5,0.3968122194955511,-0.6666666666666666,0.6666666666666666,0.91,1,5,1,1
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,2,6,1,4
1.0,1.0,1.0,1.0,0.97,1,1,1,2
0.0,0.5959898865749695,0.3333333333333333,0.3333333333333333,0.97,1,2,2,1
0.0,1.0,0.0,0.0,0.8,1,3,3,1
0.0,-1.0,0.0,0.0,0.8500000000000001,2,5,1,3
-0.5,-0.5716592845907139,-1.0,1.0,0.97,2,5,2,1
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.85,2,2,1,1
-1.0,-0.6970981636760853,-1.0,1.0,0.57,2,4,1,2
0.5,0.7788042695143735,1.0,1.0,0.57,2,2,1,1
0.0,-1.0,-1.0,1.0,0.97,1,3,1,4
-1.0,-0.08287118247634138,-0.3333333333333333,0.3333333333333333,0.97,1,2,6,3
-0.5,0.7078513406417769,-1.0,1.0,0.97,2,3,1,3
0.5,-0.8119954625972936,1.0,1.0,0.97,1,3,1,4
0.5,1.0,0.3333333333333333,0.3333333333333333,0.97,1,2,1,1
0.5,-1.0,0.0,0.0,0.93,1,6,1,3
-0.5,-0.6306875653993785,-1.0,1.0,0.97,1,6,4,2
0.0,0.36059859744787864,1.0,1.0,0.97,1,2,1,2
-0.5,-0.9487971089111814,-1.0,1.0,0.97,2,5,1,3
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,6,1,2
0.0,1.0,0.0,0.0,0.93,1,2,1,2
0.0,-0.698485486647549,0.6666666666666666,0.6666666666666666,0.94,1,6,1,2
0.0,-0.25612672772745443,0.6666666666666666,0.6666666666666666,0.5299999999999999,1,2,1,4
0.5,-0.18756243277278647,1.0,1.0,0.97,2,5,1,2
-0.5,0.5153681550435614,-1.0,1.0,0.97,2,6,1,1
0.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,5,1,4
-0.5,0.87910999463563,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,1
0.0,-0.1293194422783348,0.6666666666666666,0.6666666666666666,0.97,1,3,1,3
-1.0,1.0,-1.0,1.0,0.97,2,2,3,1
-0.5,-0.7821765579021356,-1.0,1.0,0.97,1,6,2,1
0.5,-0.2677035835386656,1.0,1.0,0.97,2,3,1,2
0.0,1.0,-1.0,1.0,0.97,2,2,1,1
1.0,-1.0,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,5,4,2
1.0,-0.6524344405325838,0.3333333333333333,0.3333333333333333,0.48999999999999994,4,5,7,2
0.0,-0.42020611406966313,-1.0,1.0,0.97,2,5,2,3
-1.0,-0.5631487195973256,-1.0,1.0,0.97,2,5,1,2
1.0,-0.9413207600674286,0.6666666666666666,0.6666666666666666,0.97,2,3,1,4
1.0,0.13105682837772425,1.0,1.0,0.37,1,3,1,1
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,2,6,1,4
0.0,0.4417442592469079,-0.6666666666666666,0.6666666666666666,0.97,2,3,2,1
1.0,1.0,1.0,1.0,0.97,1,1,1,2
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.92,2,6,2,1
0.5,0.9644045303227309,0.6666666666666666,0.6666666666666666,0.5299999999999999,1,1,1,4
0.0,0.8999562879216038,-0.3333333333333333,0.3333333333333333,0.31,2,3,3,1
0.0,0.456727227562337,0.0,0.0,0.93,1,4,2,1
0.5,-0.2727931126537274,0.0,0.0,0.44999999999999996,2,6,3,2
0.0,0.669521828789599,0.0,0.0,0.44999999999999996,1,2,1,2
0.5,-0.38606250638636486,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,3,6,3
0.5,0.12953608592527965,1.0,1.0,0.97,1,3,1,2
-0.5,0.7983183755707781,-0.3333333333333333,0.3333333333333333,0.97,1,2,1,2
-1.0,-0.5950657626517248,-1.0,1.0,0.97,2,5,3,2
0.0,0.04110082745065084,0.0,0.0,0.44999999999999996,1,2,1,3
0.0,-1.0,-0.3333333333333333,0.3333333333333333,0.8200000000000001,2,5,1,4
-1.0,-0.8418550900212861,-1.0,1.0,0.97,2,5,1,2
-1.0,-0.35834491969382026,-1.0,1.0,0.97,2,5,1,2
0.5,1.0,-0.6666666666666666,0.6666666666666666,0.97,4,2,2,1
-0.5,0.5648555058168979,-1.0,1.0,0.97,2,4,2,2
-1.0,1.0,0.0,0.0,0.36,1,2,1,1
-0.5,-0.6307925766619865,-1.0,1.0,0.97,2,6,1,2
1.0,0.17869653090179258,1.0,1.0,0.97,1,5,6,2
0.0,0.33759234351137796,0.6666666666666666,0.6666666666666666,0.97,2,4,1,2
1.0,0.8929898581247616,1.0,1.0,0.39,1,3,2,3
0.0,-0.057609541469190985,-0.6666666666666666,0.6666666666666666,0.97,2,6,2,2
0.0,0.07246185486396144,0.0,0.0,0.44999999999999996,1,3,3,4
-0.5,-0.23650109111654988,-1.0,1.0,0.44999999999999996,1,6,6,1
0.0,-0.5949300573873852,0.3333333333333333,0.3333333333333333,0.97,2,4,1,3
-1.0,0.3353324335815538,-1.0,1.0,0.97,1,4,2,1
0.5,0.36005371561356836,0.0,0.0,0.93,1,1,1,4
0.0,0.2010347534933627,0.6666666666666666,0.6666666666666666,0.41999999999999993,2,5,1,1
-1.0,0.46100660210660044,-1.0,1.0,0.87,1,3,4,1
0.5,-1.0,1.0,1.0,0.97,2,6,1,3
1.0,-0.8195759177980816,0.0,0.0,0.44999999999999996,1,3,2,2
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.82,2,2,3,2
0.5,0.2412631767989057,0.3333333333333333,0.3333333333333333,0.97,1,4,1,1
0.5,0.7766962526092334,0.0,0.0,0.93,2,1,1,4
-0.5,1.0,-1.0,1.0,0.89,2,3,1,2
0.0,1.0,0.6666666666666666,0.6666666666666666,0.43999999999999995,1,2,1,2
0.5,0.3314416289352598,0.3333333333333333,0.3333333333333333,0.97,1,3,1,4
0.0,-0.7772652925199969,-1.0,1.0,0.97,2,5,1,1
0.5,-0.13257586546565414,0.6666666666666666,0.6666666666666666,0.91,2,5,1,4
1.0,-0.45866938064218593,1.0,1.0,0.97,2,6,7,2
0.0,0.9491356890839312,-1.0,1.0,0.97,1,3,1,1
-0.5,1.0,-1.0,1.0,0.9600000000000001,2,3,1,2
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.96,2,5,1,2
0.0,-0.5184359601958971,0.0,0.0,0.44999999999999996,1,2,1,5
0.0,0.7534913251316239,0.0,0.0,0.44999999999999996,1,3,1,3
-0.5,-0.9853565985657906,-0.6666666666666666,0.6666666666666666,0.83,2,3,2,3
1.0,-0.25298822860508036,1.0,1.0,0.97,2,5,1,2
-1.0,0.15425911602448142,-1.0,1.0,0.57,1,5,4,1
0.5,1.0,0.0,0.0,0.81,1,4,7,1
1.0,-1.0,-1.0,1.0,0.44,1,5,2,2
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.82,1,3,1,1
0.5,0.6056272644450456,0.3333333333333333,0.3333333333333333,0.97,2,2,1,2
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.51,2,2,3,1
-1.0,-0.5864822927553313,1.0,1.0,0.97,2,2,1,4
-0.5,-1.0,0.0,0.0,0.93,2,5,1,2
0.5,1.0,1.0,1.0,0.97,1,2,1,2
0.0,0.25516654709900477,0.0,0.0,0.93,1,3,1,1
0.0,-0.1585570265442575,-0.6666666666666666,0.6666666666666666,0.93,2,5,4,2
0.5,-0.3530581367220287,0.3333333333333333,0.3333333333333333,0.97,1,3,1,3
0.0,0.26242575916421806,0.0,0.0,0.93,2,2,1,2
-0.5,0.14001465891369302,-1.0,1.0,0.86,2,3,1,2
-1.0,-0.3704849804033681,-1.0,1.0,0.97,2,5,4,2
0.5,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,4,1,4
0.0,-0.9514320799606727,0.0,0.0,0.93,1,5,4,3
1.0,-0.6639417029233937,1.0,1.0,0.97,2,6,1,2
0.5,0.5634863423047666,0.0,0.0,0.44999999999999996,1,3,1,3
-1.0,-1.0,-1.0,1.0,0.97,2,6,1,2
0.0,-0.13116601847846912,-1.0,1.0,0.97,2,3,1,2
-1.0,-0.5674790826665699,-1.0,1.0,0.97,1,6,1,1
0.0,-1.0,0.6666666666666666,0.6666666666666666,0.97,2,5,2,4
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,1,3,1,4
0.0,0.4317390608035224,0.0,0.0,0.93,2,2,1,2
0.0,-0.32244087175028824,0.0,0.0,0.27,1,2,1,4
0.5,0.7301461125642765,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,3,1,1
-0.5,-0.9469349327428314,-1.0,1.0,0.97,2,5,1,2
0.0,1.0,-1.0,1.0,0.97,2,2,2,1
0.0,0.05652504280932446,1.0,1.0,0.97,1,2,1,2
0.5,-0.8946069224418028,0.6666666666666666,0.6666666666666666,0.97,1,4,1,2
1.0,0.2418468379686462,1.0,1.0,0.88,2,3,3,2
0.0,-0.03701819545251578,0.0,0.0,0.44999999999999996,1,2,1,4
-1.0,-0.3466882951467088,-1.0,1.0,0.87,2,3,1,2
0.0,1.0,0.0,0.0,0.93,1,1,2,1
0.5,-1.0,-1.0,1.0,0.93,1,4,1,4
0.0,-0.7538280375470436,-0.6666666666666666,0.6666666666666666,0.97,1,5,1,2
-0.5,0.49693637088633186,-0.3333333333333333,0.3333333333333333,0.32999999999999996,2,3,6,2
0.0,-0.8947087372211893,0.0,0.0,0.93,2,5,1,2
0.0,1.0,0.3333333333333333,0.3333333333333333,0.97,1,2,1,1
1.0,0.31158913417240586,1.0,1.0,0.97,2,2,1,4
-0.5,-0.3686132331735748,0.0,0.0,0.44999999999999996,2,2,4,4
1.0,0.4668100249791042,0.0,0.0,0.93,1,3,1,2
0.5,-0.3618942012846946,1.0,1.0,0.97,2,3,1,4
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.97,1,3,2,1
0.5,0.10190470252530785,0.3333333333333333,0.3333333333333333,0.97,1,3,1,2
-0.5,1.0,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,2,1,1
1.0,-1.0,1.0,1.0,0.97,2,5,1,4
0.5,-0.18613958087427918,1.0,1.0,0.97,1,5,1,3
-1.0,0.13057986450632927,-0.3333333333333333,0.3333333333333333,0.97,1,5,1,2
1.0,-1.0,1.0,1.0,0.97,1,5,1,4
0.5,0.7616878142047737,0.6666666666666666,0.6666666666666666,0.97,1,2,1,2
-0.5,1.0,-1.0,1.0,0.97,2,1,3,2
0.0,0.26228102261325487,0.0,0.0,0.44999999999999996,2,4,6,1
1.0,1.0,1.0,1.0,0.97,2,2,1,2
0.0,0.4583862964141921,0.3333333333333333,0.3333333333333333,0.97,2,3,1,2
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,2,1,3,1
1.0,0.6580638444399016,0.6666666666666666,0.6666666666666666,0.32999999999999996,1,2,1,2
0.0,1.0,0.0,0.0,0.29,2,1,6,1
-0.5,0.1670631924534927,-0.6666666666666666,0.6666666666666666,0.47,2,5,2,1
1.0,-1.0,1.0,1.0,0.97,2,6,1,2
0.0,1.0,-1.0,1.0,0.89,1,3,1,1
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,5,4,2
1.0,-0.5406205924706057,1.0,1.0,0.97,1,6,1,1
0.0,-0.003428256272654574,0.0,0.0,0.93,2,6,4,1
1.0,-1.0,1.0,1.0,0.97,2,4,1,2
-0.5,-0.33165609048873923,-1.0,1.0,0.97,2,5,2,4
0.0,-0.3485266100048915,-0.3333333333333333,0.3333333333333333,0.8300000000000001,1,5,3,1
0.0,0.4912723327020771,-1.0,1.0,0.97,1,3,2,2
0.0,0.3553028456375402,1.0,1.0,0.97,2,2,1,4
0.0,0.37638873316040194,0.0,0.0,0.93,1,3,1,3
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,1
0.5,-0.9278851277806744,0.0,0.0,0.93,1,6,1,3
1.0,0.3277976431670137,1.0,1.0,0.97,1,2,1,4
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.37,2,2,1,2
0.5,1.0,0.6666666666666666,0.6666666666666666,0.97,2,3,3,1
1.0,1.0,1.0,1.0,0.97,1,3,1,2
0.5,1.0,1.0,1.0,0.97,1,3,1,1
1.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,5,1,1
0.0,0.7637140027594305,-1.0,1.0,0.97,2,6,1,1
0.5,0.5376767369858146,0.6666666666666666,0.6666666666666666,0.93,2,3,6,1
0.0,0.720286654420638,-0.3333333333333333,0.3333333333333333,0.41,1,4,3,2
-0.5,-0.11112936600921615,-0.6666666666666666,0.6666666666666666,0.97,2,5,1,1
-1.0,1.0,0.0,0.0,0.44999999999999996,1,2,1,3
0.5,-0.0044970246420520275,-1.0,1.0,0.97,2,4,2,1
-1.0,0.3236744383300315,-1.0,1.0,0.44,1,3,3,3
-1.0,0.284223416428452,-1.0,1.0,0.97,2,3,1,2
-1.0,0.7039728408534923,-0.3333333333333333,0.3333333333333333,0.8500000000000001,2,5,1,1
-1.0,-0.37708301720884474,-0.3333333333333333,0.3333333333333333,0.9600000000000001,1,6,3,1
0.0,-0.4779108898781532,-1.0,1.0,0.9600000000000001,1,5,1,3
0.0,-0.29712973907276286,0.0,0.0,0.32,1,3,2,1
-1.0,-0.6523743519844878,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,1
1.0,-0.3317075072806087,1.0,1.0,0.97,2,5,1,2
0.5,-0.9121112915267564,0.3333333333333333,0.3333333333333333,0.97,1,6,4,2
1.0,0.9219063006785883,1.0,1.0,0.86,2,3,1,2
0.0,-0.7394429532933465,0.3333333333333333,0.3333333333333333,0.8500000000000001,2,5,1,2
0.5,-0.09957997115089728,1.0,1.0,0.48,1,5,2,1
1.0,0.6153713615436984,1.0,1.0,0.97,2,3,1,3
-0.5,-1.0,-1.0,1.0,0.97,2,5,1,2
0.0,1.0,0.0,0.0,0.93,2,2,1,2
0.0,-0.7226287949120409,-0.3333333333333333,0.3333333333333333,0.97,2,5,1,2
1.0,-0.4238586723451611,1.0,1.0,0.97,1,2,1,4
0.0,-0.792669251735935,-0.6666666666666666,0.6666666666666666,0.97,2,5,2,3
-0.5,1.0,1.0,1.0,0.9500000000000001,1,3,3,1
0.5,-0.0016187976616928374,1.0,1.0,0.97,2,5,1,2
0.0,-0.01572979653365091,0.0,0.0,0.93,1,2,1,4
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.97,1,1,3,1
1.0,-0.9356522245766916,1.0,1.0,0.97,1,5,1,4
0.0,0.7933977539242899,-1.0,1.0,0.97,2,3,3,1
0.0,0.47532540706773346,0.0,0.0,0.37,1,3,3,1
0.5,0.08360329747170611,0.6666666666666666,0.6666666666666666,0.35,1,3,1,2
1.0,0.9172966788589704,1.0,1.0,0.97,1,2,1,3
-0.5,0.33490732868531314,-1.0,1.0,0.97,2,4,3,1
-1.0,0.35004349459385825,-1.0,1.0,0.97,2,2,2,2
0.5,-0.5277219164568312,0.0,0.0,0.93,1,4,1,1
-0.5,0.31161523548013964,-0.6666666666666666,0.6666666666666666,0.97,2,5,1,1
0.0,-0.412325591470998,1.0,1.0,0.97,1,5,4,1
-1.0,-0.37380346656933683,-1.0,1.0,0.9,2,5,3,2
0.5,0.5258003357449911,0.0,0.0,0.93,1,5,1,1
0.5,-1.0,1.0,1.0,0.97,2,6,1,2
-0.5,-0.45072030586893946,-1.0,1.0,0.97,2,3,1,4
-0.5,0.749642930548468,0.6666666666666666,0.6666666666666666,0.5299999999999999,1,3,3,1
0.5,1.0,0.3333333333333333,0.3333333333333333,0.97,1,2,1,1
-0.5,1.0,-0.3333333333333333,0.3333333333333333,0.81,1,3,1,1
-1.0,-0.8233260009872768,-0.3333333333333333,0.3333333333333333,0.9600000000000001,1,5,6,1
0.0,0.7163942445000839,0.3333333333333333,0.3333333333333333,0.8800000000000001,1,3,1,2
0.5,1.0,1.0,1.0,0.97,1,1,1,3
-0.5,-0.705309131135727,-1.0,1.0,0.97,1,6,2,1
1.0,-0.6194746176614455,1.0,1.0,0.9400000000000001,2,5,1,2
0.5,-0.3275602193957502,0.3333333333333333,0.3333333333333333,0.97,1,5,1,2
0.0,1.0,-0.3333333333333333,0.3333333333333333,0.31999999999999995,1,3,2,1
0.5,0.24074813141457113,0.0,0.0,0.93,2,4,7,2
-0.5,1.0,-1.0,1.0,0.97,2,2,2,1
1.0,-1.0,1.0,1.0,0.97,1,6,1,1
0.0,-0.5095243107673348,0.0,0.0,0.93,1,6,1,2
0.0,-0.4168312128614399,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,2
-0.5,-0.449581381008662,-0.6666666666666666,0.6666666666666666,0.97,2,5,1,2
0.0,-0.7293952121008305,0.6666666666666666,0.6666666666666666,0.97,2,2,1,4
0.5,-0.6676938017526759,1.0,1.0,0.97,2,6,1,1
-1.0,0.03702807829348949,-1.0,1.0,0.9,2,4,1,2
0.0,-1.0,0.0,0.0,0.93,2,5,1,2
0.0,-0.7364149942420941,0.3333333333333333,0.3333333333333333,0.97,1,5,1,2
-1.0,-0.7450122795686794,-0.6666666666666666,0.6666666666666666,0.82,1,3,1,3
-0.5,-0.22839434522053254,-1.0,1.0,0.9400000000000001,2,5,1,2
-0.5,-0.46015085124348515,-1.0,1.0,0.97,1,5,1,2
0.0,-1.0,-0.3333333333333333,0.3333333333333333,0.93,1,5,4,2
0.5,-0.36273537705570175,0.6666666666666666,0.6666666666666666,0.43999999999999995,1,5,1,2
0.5,0.8697444633119071,1.0,1.0,0.97,2,2,1,2
-0.5,1.0,-1.0,1.0,0.97,1,2,1,2
-0.5,-0.33080223131515235,-0.6666666666666666,0.6666666666666666,0.97,1,5,1,1
-0.5,0.47854276362549336,-1.0,1.0,0.97,1,2,1,2
0.5,-0.9520867765902952,1.0,1.0,0.97,2,5,7,2
0.0,0.19471398423412511,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,3
0.0,1.0,-1.0,1.0,0.97,2,1,3,1
-0.5,-0.04750273161710908,-0.6666666666666666,0.6666666666666666,0.86,2,5,1,1
0.0,-0.647449476304693,-0.6666666666666666,0.6666666666666666,0.97,2,5,3,2
0.5,1.0,0.0,0.0,0.93,2,2,1,1
0.5,1.0,0.6666666666666666,0.6666666666666666,0.97,1,1,4,2
0.0,0.2873291197542876,-0.3333333333333333,0.3333333333333333,0.97,1,6,1,2
0.0,-0.5299253442145698,-0.3333333333333333,0.3333333333333333,0.97,1,5,1,1
-0.5,-0.41820360979962473,0.6666666666666666,0.6666666666666666,0.48,1,5,7,1
-1.0,0.7001443205351748,-1.0,1.0,0.9600000000000001,2,6,1,2
1.0,0.2763053652294748,0.3333333333333333,0.3333333333333333,0.97,2,2,1,4
0.5,0.17475799312474885,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
-1.0,0.4977363578874249,-0.3333333333333333,0.3333333333333333,0.8600000000000001,1,2,2,4
0.0,0.8436342880366408,-1.0,1.0,0.57,2,2,1,1
0.0,1.0,-1.0,1.0,0.97,2,1,1,2
1.0,0.7886373459476841,0.6666666666666666,0.6666666666666666,0.5299999999999999,1,2,3,2
-1.0,-0.3561464985714338,1.0,1.0,0.89,2,5,1,1
0.0,-0.06424566750795241,-1.0,1.0,0.97,1,4,3,4
0.0,1.0,-0.3333333333333333,0.3333333333333333,0.3,2,3,2,1
0.5,1.0,1.0,1.0,0.97,1,2,1,2
-1.0,1.0,-1.0,1.0,0.97,1,2,1,1
1.0,-0.17816711903297133,1.0,1.0,0.97,1,2,1,4
0.0,0.4363981819529738,0.0,0.0,0.35,1,1,2,5
-0.5,1.0,0.6666666666666666,0.6666666666666666,0.97,1,2,1,1
1.0,0.005695080123376723,1.0,1.0,0.97,1,4,1,2
0.0,1.0,-0.3333333333333333,0.3333333333333333,0.97,1,2,1,1
-0.5,0.32141181400021973,-0.6666666666666666,0.6666666666666666,0.97,2,5,1,1
0.5,0.58863703968973,0.6666666666666666,0.6666666666666666,0.97,2,2,1,3
1.0,0.971340043187583,1.0,1.0,0.97,1,3,1,1
0.0,1.0,0.3333333333333333,0.3333333333333333,0.97,1,1,1,2
1.0,-0.6018339706425947,1.0,1.0,0.97,1,2,1,4
0.0,-0.47431664588441824,0.0,0.0,0.93,1,3,1,4
1.0,-0.49128781995750614,-1.0,1.0,0.9400000000000001,1,6,1,1
1.0,0.1986836011725852,1.0,1.0,0.97,2,3,1,2
1.0,-0.24969536190726693,0.3333333333333333,0.3333333333333333,0.97,1,3,1,4
-1.0,-0.9582075567229744,-0.3333333333333333,0.3333333333333333,0.97,3,5,1,3
-1.0,0.8234638020388162,-1.0,1.0,0.97,2,3,1,2
0.5,0.3432971786200443,0.3333333333333333,0.3333333333333333,0.97,1,3,1,3
1.0,0.02271709558426201,0.0,0.0,0.93,1,4,1,2
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.97,2,6,1,1
0.5,-0.45114422818632427,0.3333333333333333,0.3333333333333333,0.97,2,5,1,4
0.0,0.3426694550540563,0.0,0.0,0.44,1,3,1,2
-0.5,-0.16767464034370325,-0.6666666666666666,0.6666666666666666,0.97,2,5,1,1
0.0,-0.7271637757906091,0.0,0.0,0.93,1,5,1,2
1.0,-1.0,1.0,1.0,0.97,1,6,1,4
-1.0,0.26352366377161024,-1.0,1.0,0.97,2,5,1,2
-1.0,1.0,-0.3333333333333333,0.3333333333333333,0.33999999999999997,1,2,6,2
-0.5,-0.1936560506046336,-0.3333333333333333,0.3333333333333333,0.9600000000000001,1,3,1,4
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.97,1,1,1,1
